mission_id,origin,destination,departure_utc,departure_time_j2000_s,travel_days,payload_mass_kg,departure_orbit_km,arrival_orbit_km,departure_distance_au,arrival_distance_au,mean_distance_au,min_distance_au,departure_solar_flux_w_m2,mean_solar_flux_w_m2,dv_ejection_mps,dv_injection_mps,dv_total_mps,phase_angle_deg,transfer_angle_deg,long_way,correction_reserve_dv_mps,best_architecture,best_stage_count,best_launch_mass_kg,best_total_loaded_propellant_kg,best_total_boiloff_mass_kg,best_total_tank_mass_kg,best_tank_carry_proxy_kg,best_total_dry_mass_kg,best_architecture_realism_penalty_kg,best_total_penalty_kg,best_stage_1_role,best_stage_1_segment,best_stage_1_propellant,best_stage_1_engine_key,best_stage_1_engine_count,best_stage_1_engine_isp_seconds,best_stage_1_engine_thrust_kn,best_stage_1_total_engine_mass_kg,best_stage_1_available_thrust_kn,best_stage_1_dv_mps,best_stage_1_storage_days,best_stage_1_boiloff_fraction,best_stage_1_loaded_propellant_kg,best_stage_1_burn_propellant_kg,best_stage_1_boiloff_mass_kg,best_stage_1_tank_mass_kg,best_stage_1_structure_mass_kg,best_stage_1_dry_mass_kg,best_stage_1_initial_mass_kg,best_stage_1_penalty_kg,best_stage_1_reason,best_stage_2_role,best_stage_2_segment,best_stage_2_propellant,best_stage_2_engine_key,best_stage_2_engine_count,best_stage_2_engine_isp_seconds,best_stage_2_engine_thrust_kn,best_stage_2_total_engine_mass_kg,best_stage_2_available_thrust_kn,best_stage_2_dv_mps,best_stage_2_storage_days,best_stage_2_boiloff_fraction,best_stage_2_loaded_propellant_kg,best_stage_2_burn_propellant_kg,best_stage_2_boiloff_mass_kg,best_stage_2_tank_mass_kg,best_stage_2_structure_mass_kg,best_stage_2_dry_mass_kg,best_stage_2_initial_mass_kg,best_stage_2_penalty_kg,best_stage_2_reason,best_stage_3_role,best_stage_3_segment,best_stage_3_propellant,best_stage_3_engine_key,best_stage_3_engine_count,best_stage_3_engine_isp_seconds,best_stage_3_engine_thrust_kn,best_stage_3_total_engine_mass_kg,best_stage_3_available_thrust_kn,best_stage_3_dv_mps,best_stage_3_storage_days,best_stage_3_boiloff_fraction,best_stage_3_loaded_propellant_kg,best_stage_3_burn_propellant_kg,best_stage_3_boiloff_mass_kg,best_stage_3_tank_mass_kg,best_stage_3_structure_mass_kg,best_stage_3_dry_mass_kg,best_stage_3_initial_mass_kg,best_stage_3_penalty_kg,best_stage_3_reason,best_stage_4_role,best_stage_4_segment,best_stage_4_propellant,best_stage_4_engine_key,best_stage_4_engine_count,best_stage_4_engine_isp_seconds,best_stage_4_engine_thrust_kn,best_stage_4_total_engine_mass_kg,best_stage_4_available_thrust_kn,best_stage_4_dv_mps,best_stage_4_storage_days,best_stage_4_boiloff_fraction,best_stage_4_loaded_propellant_kg,best_stage_4_burn_propellant_kg,best_stage_4_boiloff_mass_kg,best_stage_4_tank_mass_kg,best_stage_4_structure_mass_kg,best_stage_4_dry_mass_kg,best_stage_4_initial_mass_kg,best_stage_4_penalty_kg,best_stage_4_reason,best_stage_5_role,best_stage_5_segment,best_stage_5_propellant,best_stage_5_engine_key,best_stage_5_engine_count,best_stage_5_engine_isp_seconds,best_stage_5_engine_thrust_kn,best_stage_5_total_engine_mass_kg,best_stage_5_available_thrust_kn,best_stage_5_dv_mps,best_stage_5_storage_days,best_stage_5_boiloff_fraction,best_stage_5_loaded_propellant_kg,best_stage_5_burn_propellant_kg,best_stage_5_boiloff_mass_kg,best_stage_5_tank_mass_kg,best_stage_5_structure_mass_kg,best_stage_5_dry_mass_kg,best_stage_5_initial_mass_kg,best_stage_5_penalty_kg,best_stage_5_reason
6212,Venus,Earth,2039-03-26T23:50:18Z,1238068218.97949,151.51204,8059.04914,660.438037,1005.902195,0.719198,1.010902,0.86505,0.719198,2631.247025,1818.761323,6555.755414,932.251122,7488.006537,86.394466,232.392959,True,224.640196,lox_lh2__lox_lh2__nto_mmh,3,104747.149746,78196.237337,1160.570694,12942.792214,16106.158132,18491.86327,3600,6866.479683,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,3802.33814,1.480827,0.010646,60598.587728,59953.458481,645.129247,10166.992303,852.831292,14546.823595,104747.149746,2094.942995,,departure_upper,Departure,lox_lh2,rl10b2,2,465.5,110.1,602,220.2,2753.417274,5.182895,0.036768,13682.415899,13179.346324,503.069575,2388.233905,291.649272,3281.883177,29601.738423,666.039115,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,1156.891319,151.51204,0.00316,3915.233709,3902.861838,12.371871,387.566006,165.590491,663.156498,12637.439347,505.497574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6213,Uranus,Saturn,2026-01-22T11:15:44Z,822352544.400221,10207.359154,456.353951,47464.15537,253846.307601,19.496685,9.686485,14.591585,9.686485,3.580442,6.392242,3901.716405,1140.215885,5041.93229,-57.67059,284.287155,True,151.257969,lox_ch4__lox_lh2__nto_mmh,3,9362.570575,5691.10205,52.347588,671.128157,939.787017,3215.114574,0,249.666959,booster,Departure,lox_ch4,raptor,1,350,2747,1525,2747,2262.995515,1.40542,0.00007,4520.376701,4520.05906,0.31764,471.605699,364.656765,2361.262464,9362.570575,154.161292,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1638.72089,4.91897,0.000638,748.603281,748.125837,0.477444,130.386058,153.766112,585.152169,2480.93141,49.618628,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,1291.473854,10207.359154,0.122127,422.122068,370.569565,51.552503,69.136401,89.56354,268.69994,1147.17596,45.887038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6214,Venus,Mars,2038-07-30T00:05:03Z,1217333103.84196,229.062743,378.318551,295.552975,774.863375,0.720658,1.4162,1.068429,0.720658,2620.596439,1192.248721,5127.732664,2649.567834,7777.300498,100.554326,217.148941,True,233.319015,lox_ch4__lox_lh2__nto_mmh,3,16305.883838,12005.044708,62.990736,1346.017583,1815.5727,3922.520579,0,449.345707,booster,Departure,lox_ch4,raptor,1,350,2747,1525,2747,2974.084945,1.04696,0.002014,9458.511617,9439.463277,19.04834,981.190398,391.101447,2897.291845,16305.883838,301.61622,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2153.647719,3.664359,0.026023,1510.16577,1470.867452,39.298318,260.099252,160.618364,721.717616,3950.080376,79.001608,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,2882.886849,229.062743,0.004481,1036.367321,1031.723242,4.644079,104.727932,88.783186,303.511118,1718.19699,68.72788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6215,Saturn,Jupiter,2045-12-19T06:55:36Z,1450551336.2753,10189.458632,12793.25663,85739.125274,204620.366382,10.037657,5.264427,7.651042,5.264427,13.508074,23.249678,7110.569961,175.820523,7286.390485,-267.32171,227.163505,True,218.591715,lox_lh2__lox_lh2__nto_mmh,3,143910.290186,107393.925803,266.564227,17832.719569,21598.430532,23723.107754,3600,7993.932181,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,4124.130578,0.687841,0.000089,87156.162402,87148.387381,7.775021,14406.88754,1000.75081,18934.638349,143910.290186,2878.205804,,departure_upper,Departure,lox_lh2,rl10b2,2,465.5,110.1,602,220.2,2986.439384,2.407442,0.000312,18161.76412,18156.094145,5.669975,3085.953094,327.704809,4015.657903,37819.489435,850.938512,,cruise_arrival,Arrival,nto_mmh,aj10_190,2,319,43.7,220,87.4,394.412238,10189.458632,0.121926,2075.999281,1822.88005,253.119231,339.878935,212.932566,772.811501,15642.067412,664.787865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6216,Mars,Jupiter,2035-05-10T08:50:45Z,1115671845.82237,1397.539282,5914.425674,253.219916,141708.684472,1.449592,5.368771,3.409181,1.449592,647.689096,117.100271,6198.943355,407.278448,6606.221803,115.631625,234.589289,True,198.186654,lox_lh2__lox_lh2__nto_mmh,3,61188.882073,42965.734616,323.720629,7365.942703,9052.174305,12308.721784,3600,5474.48495,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,3595.387146,3.201064,0.004938,34073.82287,33905.567826,168.255043,5841.372644,628.133947,9996.506591,61188.882073,1223.777641,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2603.556209,11.203724,0.017176,7513.73681,7384.677618,129.059192,1362.908516,232.500877,1896.409393,17118.552612,342.371052,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,605.465102,1397.539282,0.01916,1378.174937,1351.768543,26.406394,161.661543,144.144257,415.805799,7708.40641,308.336256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6217,Saturn,Uranus,2031-05-17T00:55:24Z,990017724.431859,12083.395189,21951.928901,130489.543261,64865.008584,9.046699,18.728123,13.887411,9.046699,16.629449,7.056926,9256.197846,286.499491,9542.697337,11.007264,162.731167,False,286.28092,lox_lh2__lox_lh2__lox_lh2__nto_mmh,4,517028.19155,407241.041942,866.75685,68262.422406,88527.597676,87835.220707,9500,29320.635543,booster,Departure,lox_lh2,rs25e,3,452,2279,10581,6837,4257.851009,1.078229,0.00014,319192.684369,319148.0501,44.634269,53188.779746,2684.855691,66454.635438,517028.19155,12925.704789,,departure_mid,Departure,lox_lh2,vinci,6,457,180,3300,1080,2961.983311,2.587748,0.000336,63549.62161,63528.29621,21.325401,10821.19246,980.936813,15102.129273,131380.871743,4269.878332,,departure_upper,Departure,lox_lh2,rl10b2,3,465.5,110.1,903,330.3,2036.363526,5.175497,0.000671,18983.724321,18970.98569,12.738631,3313.36779,488.486507,4704.854297,52729.12086,1318.228021,,cruise_arrival,Arrival,nto_mmh,aj10_190,3,319,43.7,330,131.1,572.780411,12083.395189,0.142893,5515.011642,4726.953092,788.058549,939.082409,304.519289,1573.601698,29040.542241,1306.824401,,,,,,,,,,,,,,,,,,,,,,
6218,Earth,Uranus,2033-08-11T14:58:22Z,1060657102.91952,6530.987937,43545.220737,206.767988,137109.61351,1.013471,18.289227,9.651349,1.013471,1325.060016,14.611073,10288.481704,1425.426674,11713.908378,133.193139,215.228246,True,300,lox_ch4__lox_ch4__lox_ch4__lox_lh2__nto_mmh,5,2854299.945793,2500538.459452,5973.549305,263353.867869,371734.873641,310216.265604,5100,172336.867342,booster,Departure,lox_ch4,raptor,12,350,2747,18300,32964,3909.623048,0.720166,0.000701,1941016.507568,1939656.044056,1360.463512,200116.362821,12600.793082,231017.155903,2854299.945793,138919.781832,,departure_mid,Departure,lox_ch4,raptor_vac,2,380,2580,3200,5160,2777.89006,1.440332,0.001401,358751.052289,358248.329442,502.722847,37447.254556,4367.507027,45014.761583,682266.282322,13943.359169,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,2057.696341,2.52058,0.002451,118335.808858,118045.76654,290.042317,12519.599372,2345.493501,16465.092872,278500.46845,4422.345813,,departure_upper,Departure,lox_lh2,rl10b2,6,465.5,110.1,1806,660.6,1543.272256,3.960912,0.013371,41617.369585,41060.910459,556.459126,7188.052004,1242.151919,10236.203923,143699.56672,4670.235918,,cruise_arrival,Arrival,nto_mmh,aj10_190,8,319,43.7,880,349.6,1725.426674,6530.987937,0.079962,40817.721153,37553.85965,3263.861503,6082.599115,520.452207,7483.051323,91845.993212,5281.14461,
6219,Earth,Saturn,2037-01-25T00:48:01Z,1169729281.80847,2533.790192,387.300195,670.838697,328749.265879,0.984442,9.928086,5.456264,0.984442,1404.357083,45.715904,18111.556144,1331.624162,19443.180306,23.344687,107.395078,False,300,lox_lh2__lox_lh2__lox_lh2__lox_lh2__nto_mmh,5,995739.68532,834770.623092,2210.947873,138060.799002,148132.598943,160581.762033,12415,44169.884321,booster,Departure,lox_lh2,rs25e,5,452,2279,17635,11395,6882.391335,0.675928,0.002446,785366.916901,783446.079841,1920.83706,129784.714981,1427.46067,148847.175651,995739.68532,29872.19056,,departure_mid,Departure,lox_lh2,vinci,3,457,180,1650,540,4890.120159,1.351855,0.004886,40930.51134,40730.541882,199.969458,6852.984083,365.893064,8868.877147,61525.592767,1538.139819,,departure_mid,Departure,lox_lh2,vinci,1,457,180,550,180,3622.311229,2.365746,0.008534,6525.41848,6469.729894,55.688586,1108.202663,239.545564,1897.748227,11726.20428,234.524086,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2716.733422,3.717602,0.013378,1492.440657,1472.474798,19.965859,257.178565,153.190731,711.369296,3303.037572,66.060751,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,1631.624162,2533.790192,0.031816,455.335713,440.848803,14.48691,57.718709,88.873002,256.591711,1099.227619,43.969105,
6220,Venus,Mars,2029-05-08T19:22:23Z,926234543.144051,185.286126,6238.11583,373.873366,124.762757,0.720506,1.39859,1.059548,0.720506,2621.697731,1212.318915,8069.334458,4105.913094,12175.247553,128.149531,228.447961,True,300,lox_lh2__lox_ch4__lox_lh2__lox_lh2__nto_mmh,5,496847.572022,407602.85094,1731.994474,60028.453282,97972.957401,83006.605251,11900,33459.754805,booster,Departure,lox_lh2,rs25e,3,452,2279,10581,6837,3066.347094,0.478957,0.003442,248509.891921,247654.517442,855.374479,40860.586414,3795.805193,55237.391607,496847.572022,12421.189301,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,2178.720304,0.957913,0.001844,85573.426968,85415.669871,157.757098,8863.166546,1621.63096,12084.797506,193100.288494,3133.035797,,departure_mid,Departure,lox_lh2,vinci,4,457,180,2200,720,1613.866892,1.676348,0.011995,29105.029229,28755.90553,349.123698,4897.605262,1062.651668,8160.25693,95442.064019,2624.656761,,departure_upper,Departure,lox_lh2,rl10b2,3,465.5,110.1,903,330.3,1210.400169,2.634261,0.018785,13747.925869,13489.670379,258.25549,2342.253193,626.68299,3871.936182,58176.77786,1454.419446,,cruise_arrival,Arrival,nto_mmh,aj10_190,4,319,43.7,440,174.8,4405.913094,185.286126,0.003635,30666.576953,30555.093244,111.483709,3064.841868,147.381158,3652.223026,40556.915808,1926.453501,
6221,Earth,Jupiter,2044-04-26T07:07:40Z,1398539260.45009,2106.454876,722.034098,657.555054,224768.695908,1.006299,5.257799,3.132049,1.006299,1344.014447,138.739787,14114.884743,1754.382043,15869.266787,77.710988,263.608273,True,300,lox_lh2__lox_lh2__lox_lh2__lox_lh2__nto_mmh,5,264845.670944,217149.458422,645.21892,35939.058915,43018.651645,46974.178424,15280,22545.440531,booster,Departure,lox_lh2,rs25e,2,452,2279,7054,4558,5363.656202,0.686097,0.002366,186004.23631,185564.226099,440.010211,30745.194511,1040.039609,38839.23412,264845.670944,5959.027596,,departure_mid,Departure,lox_lh2,vinci,2,457,180,1100,360,3811.018881,1.372194,0.004726,22957.215483,22848.729123,108.48636,3844.998512,366.009653,5311.008165,40002.200514,900.049512,,departure_mid,Departure,lox_lh2,vinci,1,457,180,550,180,2822.976949,2.40134,0.008255,5508.141183,5462.670817,45.470365,935.845629,257.241232,1743.086861,11733.976866,234.679537,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2117.232711,3.773535,0.012942,1677.239321,1655.532996,21.706325,289.178095,164.608673,754.786768,4482.748822,89.654976,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,2054.382043,2106.454876,0.029468,1002.626125,973.080467,29.545658,123.842169,92.220341,326.062509,2050.722733,82.028909,
6222,Earth,Saturn,2038-11-26T18:48:44Z,1227682124.25019,1805.996923,63856.769308,524.059888,315299.885057,0.986896,9.91636,5.451628,0.986896,1397.383883,45.793699,10737.367638,976.201447,11713.569084,107.681828,166.266482,False,300,lox_ch4__lox_ch4__lox_ch4__lox_lh2__nto_mmh,5,3903310.919364,3419628.213977,6089.884288,359883.382516,485173.518809,419825.936079,5100,244657.483825,booster,Departure,lox_ch4,raptor,16,350,2747,24400,43952,4080.199702,0.997195,0.001023,2715208.880786,2712430.327375,2778.55341,281421.515495,15914.586852,321736.102347,3903310.919364,201636.11692,,departure_mid,Departure,lox_ch4,raptor_vac,3,380,2580,4800,7740,2899.089262,1.994391,0.002046,468848.155815,467889.074475,959.081341,49302.53936,5262.294203,59364.833563,866365.936231,20171.69528,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,2147.473528,3.490183,0.003577,148411.869123,147880.98886,530.880262,15853.610206,2733.312328,20186.922534,338152.946853,5456.313759,,departure_upper,Departure,lox_lh2,rl10b2,7,465.5,110.1,2107,770.7,1610.605146,5.484574,0.019567,51110.162177,50110.075753,1000.086424,8942.493301,1411.792487,12461.285788,169554.155197,5934.395432,,cruise_arrival,Arrival,nto_mmh,aj10_190,9,319,43.7,990,393.3,1276.201447,1805.996923,0.022782,36049.146077,35227.863226,821.282851,4363.224154,723.567693,6076.791847,105982.707232,6358.962434,
6223,Uranus,Saturn,2043-05-13T16:48:28Z,1368420508.34682,13515.999173,13045.244217,60747.347346,195702.391934,18.451218,9.960426,14.205822,9.960426,3.99768,6.744122,3645.716303,166.792426,3812.50873,-270.949588,172.839531,False,114.375262,lox_ch4__lox_lh2__nto_mmh,3,53363.240092,32912.481186,252.853729,4069.438951,5820.610883,7405.514689,0,1984.776273,booster,Departure,lox_ch4,raptor,1,350,2747,1525,2747,2114.515456,2.185678,0.000109,24544.868475,24542.186262,2.682213,2586.989075,751.193404,4863.182479,53363.240092,856.024961,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1531.200847,7.649873,0.000992,6831.207203,6824.432795,6.774408,1213.727822,323.429891,1838.157713,23955.189138,479.103783,,cruise_arrival,Arrival,nto_mmh,aj10_190,2,319,43.7,220,87.4,281.167688,13515.999173,0.15842,1536.405509,1293.0084,243.397109,268.722055,215.452442,704.174497,15285.824223,649.647529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6224,Jupiter,Uranus,2032-01-03T06:06:53Z,1009994813.96071,10646.692486,32816.954072,73191.591205,150689.78888,5.209015,18.548704,11.878859,5.209015,50.158781,9.645143,13638.07955,1366.662071,15004.74162,164.951377,299.026527,True,300,lox_ch4__lox_ch4__lox_ch4__lox_lh2__nto_mmh,5,7948618.23482,7085703.557399,4567.88827,744998.076156,894306.456435,830097.723349,4080,479705.975208,booster,Departure,lox_ch4,raptor,32,350,2747,48800,87904,5182.470229,1.293499,0.000065,6192601.491846,6192200.99849,400.493356,644977.463465,19096.568793,712874.032258,7948618.23482,435640.379,,departure_mid,Departure,lox_ch4,raptor_vac,3,380,2580,4800,7740,3682.281478,2.586999,0.000129,654840.007017,654755.308981,84.698036,69329.942268,4830.139331,78960.0816,1043142.710716,26621.840898,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,2727.61591,4.527248,0.000226,160574.904976,160538.56097,36.344006,17305.058349,2106.344711,21011.40306,309342.622099,5504.191529,,departure_upper,Departure,lox_lh2,rl10b2,6,465.5,110.1,1806,660.6,2045.711932,7.114247,0.000922,46170.027514,46127.44574,42.581774,8174.12698,987.424817,10967.551797,127756.314063,4152.080207,,cruise_arrival,Arrival,nto_mmh,aj10_190,6,319,43.7,660,262.2,1666.662071,10646.692486,0.127035,31517.126046,27513.354946,4003.7711,5211.485093,413.169541,6284.654634,70618.734752,3707.483574,
6225,Uranus,Saturn,2036-07-04T13:08:41Z,1152061721.0101,12088.0829,87808.94934,59559.24783,130479.256415,18.811408,9.549701,14.180554,9.549701,3.846055,6.768177,3781.430493,1063.718237,4845.148729,-323.904197,82.512985,False,145.354462,lox_lh2__lox_lh2__nto_mmh,3,476584.355009,312503.785188,7956.130871,53588.539624,84983.313099,76271.620481,3600,36675.801835,booster,Departure,lox_lh2,rs25e,3,452,2279,10581,6837,2193.229686,2.185288,0.000283,186044.882849,185992.15988,52.722969,31524.617019,4707.081918,46812.698937,476584.355009,11914.608875,,departure_upper,Departure,lox_lh2,rl10b2,10,465.5,110.1,3010,1101,1588.200807,7.648507,0.000992,71666.004934,71594.947499,71.057435,12733.071736,1991.909445,17734.981182,243726.773222,10358.387862,,cruise_arrival,Arrival,nto_mmh,aj10_190,13,319,43.7,1430,568.1,1209.072699,12088.0829,0.142945,54792.897405,46960.546938,7832.350467,9330.850869,963.089493,11723.940362,154325.787107,10802.805097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6226,Saturn,Uranus,2036-11-21T07:17:52Z,1164136672.40022,22108.164155,12183.6892,120149.618182,65268.057459,9.204402,20.04562,14.625011,9.204402,16.064491,6.363055,7217.39435,421.954918,7639.349268,320.576422,223.206042,True,229.180478,lox_lh2__lox_lh2__nto_mmh,3,165237.074649,125905.784856,1032.914806,21149.452252,26350.338245,27147.600593,3600,8615.219947,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,4186.088723,0.894525,0.000116,100977.8786,100966.163976,11.714624,16766.741478,1091.727095,21385.468573,165237.074649,3304.741493,,departure_upper,Departure,lox_lh2,rl10b2,2,465.5,110.1,602,220.2,3031.305627,3.130836,0.000406,20807.911428,20799.463783,8.447645,3564.535556,350.584354,4517.11991,42873.727477,964.658868,,cruise_arrival,Arrival,nto_mmh,aj10_190,2,319,43.7,220,87.4,651.135396,22108.164155,0.245814,4119.994829,3107.242291,1012.752537,818.175218,206.836892,1245.01211,17548.696139,745.819586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6227,Mars,Jupiter,2027-11-27T11:12:01Z,880585921.51356,693.982023,1091.958632,392.503338,302393.795593,1.420556,5.434443,3.427499,1.420556,674.437291,115.851959,18310.153787,922.059625,19232.213412,235.216628,287.785637,True,300,lox_ch4__lox_lh2__lox_lh2__lox_lh2__nto_mmh,5,2685191.034081,2407487.547193,1197.268648,253678.022789,269203.865447,276611.528256,8905,146290.509074,booster,Departure,lox_ch4,raptor,11,350,2747,16775,30217,6957.858439,0.829489,0.000411,2331651.383353,2330693.156427,958.226925,240919.360945,2009.052275,259703.41322,2685191.034081,134259.551704,,departure_mid,Departure,lox_lh2,vinci,4,457,180,2200,720,4943.741523,1.658978,0.002679,62753.643693,62585.54783,168.095863,10557.078609,458.01254,13215.091149,93836.237508,2580.496531,,departure_mid,Departure,lox_lh2,vinci,1,457,180,550,180,3662.030757,2.903211,0.004683,9996.058065,9949.247021,46.811045,1708.206021,270.146383,2528.352404,17867.502666,357.350053,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2746.523068,4.562189,0.007349,2425.337125,2407.513154,17.823971,421.156849,164.374682,886.531531,5343.092197,106.861844,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,1222.059625,693.982023,0.009546,661.124958,654.814113,6.310844,72.220365,95.919586,278.139951,2031.223541,81.248942,
6228,Mars,Saturn,2029-05-16T11:53:35Z,926898815.05256,2536.502648,527.012469,519.930143,221968.552947,1.602104,9.155528,5.378816,1.602104,530.244924,47.041885,17909.523173,1372.401106,19281.924279,196.010617,289.914418,True,300,lox_lh2__lox_lh2__lox_lh2__lox_lh2__nto_mmh,5,993520.318083,832805.382528,712.273958,137551.817506,148470.696674,160187.923086,12415,44266.374429,booster,Departure,lox_lh2,rs25e,5,452,2279,17635,11395,6805.618806,0.62024,0.000769,779665.660698,779065.801563,599.859135,128670.204685,1508.732955,147813.93764,993520.318083,29805.609542,,departure_mid,Departure,lox_lh2,vinci,3,457,180,1650,540,4835.571257,1.24048,0.001538,43613.366024,43546.281342,67.084683,7288.538682,386.534212,9325.072895,66040.719744,1651.017994,,departure_mid,Departure,lox_lh2,vinci,1,457,180,550,180,3581.904635,2.17084,0.00269,7219.303173,7199.881507,19.421666,1223.058399,247.929841,2020.98824,13102.280825,262.045617,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2686.428476,3.41132,0.004224,1721.974486,1714.700399,7.274087,295.839269,156.638447,753.477716,3861.989412,77.239788,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,1672.401106,2536.502648,0.031849,585.078147,566.44376,18.634387,74.17647,90.270125,274.446595,1386.53721,55.461488,
6229,Jupiter,Uranus,2043-05-22T09:19:31Z,1369171171.81028,9993.799184,1008.482712,162257.069943,73500.690329,5.272199,19.134182,12.203191,5.272199,48.963727,9.139266,15948.526075,2693.348598,18641.874673,230.355084,3.954953,False,300,lox_lh2__lox_lh2__lox_lh2__lox_lh2__nto_mmh,5,1044149.803236,872404.172368,492.745983,145154.171623,166641.324839,170737.148156,12415,48299.006021,booster,Departure,lox_lh2,rs25e,5,452,2279,17635,11395,6060.439908,0.898951,0.000117,778114.113772,778023.396725,90.717047,129212.573774,2421.793794,149269.367568,1044149.803236,31324.494097,,departure_mid,Departure,lox_lh2,vinci,5,457,180,2750,900,4306.10204,1.797901,0.000233,72100.940048,72084.129139,16.81091,12153.926763,627.016578,15530.943341,116766.321896,3502.989657,,departure_mid,Departure,lox_lh2,vinci,2,457,180,1100,360,3189.705215,3.146327,0.000408,14838.353338,14832.299426,6.053912,2542.324566,344.636856,3986.961422,29134.438506,655.524866,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2392.278911,4.944229,0.000641,4206.497357,4203.800767,2.69659,732.808761,198.444478,1232.253238,10309.123747,206.182475,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,2993.348598,9993.799184,0.119731,3144.267852,2767.800328,376.467524,512.53776,95.084827,717.622587,4870.373151,194.814926,
6230,Venus,Saturn,2037-11-14T18:12:28Z,1195107148.56612,2843.171436,9064.26809,579.580179,287208.462826,0.724917,10.02528,5.375098,0.724917,2589.894439,47.106983,14525.082048,1312.051402,15837.13345,136.318561,228.299823,True,300,lox_ch4__lox_ch4__lox_lh2__lox_lh2__nto_mmh,5,2928006.520103,2612051.241657,7272.724211,275211.82992,322101.759733,306891.010356,6800,171151.158528,booster,Departure,lox_ch4,raptor,12,350,2747,18300,32964,5519.531178,1.035847,0.001969,2342545.943943,2337932.984214,4612.959729,242960.325909,6046.762775,267307.088683,2928006.520103,153720.342305,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,3921.772153,2.071694,0.003935,207370.54644,206554.639185,815.907255,21826.935996,1478.167562,24905.103558,318153.487477,6746.464839,,departure_mid,Departure,lox_lh2,vinci,4,457,180,2200,720,2905.01641,3.625464,0.025422,41517.07765,40461.609931,1055.467718,7147.877355,704.623879,10052.501234,85877.837479,2361.640531,,departure_upper,Departure,lox_lh2,rl10b2,2,465.5,110.1,602,220.2,2178.762307,5.697158,0.039658,13349.456582,12820.038558,529.418025,2339.523535,351.983539,3293.507075,34308.258595,771.935818,,cruise_arrival,Arrival,nto_mmh,aj10_190,2,319,43.7,220,87.4,1612.051402,2843.171436,0.035631,7268.217042,7009.245559,258.971483,937.167125,175.642681,1332.809806,17665.294938,750.775035,
